COMNAME,SVSPP,SPECIES_ITIS,INDEX_TYPE,LENGTH,CALIBRATION_FACTOR,CALIBRATION_CV,STOCK,SEASON,SEX
WINTER FLOUNDER,106,172905,NUMBER,39,1.864864079,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,39,2.602254185,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,40,2.4449,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,40,1.769794093,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,40,2.4449,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,40,2.544891054,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,40,1.769794093,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,40,2.544891054,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,41,3.0915,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,41,1.691530145,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,41,3.0915,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,41,2.522110065,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,41,1.691530145,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,41,2.522110065,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,42,4.02,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,42,1.630186057,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,42,4.02,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,42,2.546211586,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,42,1.630186057,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,42,2.546211586,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,43,5.3757,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,43,1.586132865,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,43,5.3757,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,43,2.633651732,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,43,1.586132865,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,43,2.633651732,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,44,7.3926,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,44,1.560116292,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,44,7.3926,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,44,2.808606616,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,44,1.560116292,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,44,2.808606616,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,45,10.4547,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,45,1.553406067,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,45,3.109317335,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,45,1.553406067,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,45,3.109317335,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,45,10.4547,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,46,15.2046,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,46,1.567995359,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,46,15.2046,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,46,3.599905697,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,46,1.567995359,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,46,3.599905697,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,47,22.74,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,47,1.60687824,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,47,22.74,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,47,4.393564972,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,47,1.60687824,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,47,4.393564972,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,48,34.9748,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,48,1.674448499,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,48,34.9748,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,48,5.70070118,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,48,1.674448499,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,48,5.70070118,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,49,55.3187,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,49,1.777088228,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,49,55.3187,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,49,7.935015291,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,49,1.777088228,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,49,7.935015291,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,50,89.9786,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,50,1.924056565,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,50,89.9786,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,50,11.96288785,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,50,1.924056565,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,50,11.96288785,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,51,150.5071,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,51,2.128860221,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,51,150.5071,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,51,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,51,2.128860221,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,51,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,52,258.8963,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,52,2.411411211,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,52,258.8963,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,52,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,52,2.411411211,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,52,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,53,457.979,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,53,2.801496665,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,53,457.979,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,53,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,53,2.801496665,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,53,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,54,833.1365,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,54,3.344483625,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,54,833.1365,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,54,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,54,3.344483625,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,54,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,55,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,55,4.110920978,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,55,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,55,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,55,4.110920978,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,55,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,56,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,56,5.213108582,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,56,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,56,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,56,5.213108582,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,56,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,57,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,57,6.834457286,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,57,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,57,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,57,6.834457286,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,57,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,58,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,58,9.283002911,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,58,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,58,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,58,9.283002911,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,58,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,59,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,59,13.09191677,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,59,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,59,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,59,13.09191677,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,59,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,60,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,60,19.21440421,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,60,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,60,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,60,19.21440421,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,60,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,61,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,61,29.41465276,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,61,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,61,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,61,29.41465276,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,61,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,62,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,62,29.41465276,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,62,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,62,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,62,29.41465276,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,62,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,63,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,63,29.41465276,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,63,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,63,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,63,29.41465276,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,63,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,64,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,64,29.41465276,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,64,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,64,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,64,29.41465276,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,64,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,65,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,65,29.41465276,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,65,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,65,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,65,29.41465276,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,65,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,66,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,66,29.41465276,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,66,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,66,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,66,29.41465276,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,66,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,67,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,67,29.41465276,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,67,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,67,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,67,29.41465276,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,67,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,68,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,68,29.41465276,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,68,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,68,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,68,29.41465276,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,68,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,69,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,69,29.41465276,,GBK,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,69,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,69,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,69,29.41465276,,GBK,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,69,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,70,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,70,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,70,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,70,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,71,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,71,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,71,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,71,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,72,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,72,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,72,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,72,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,73,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,73,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,73,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,73,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,74,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,74,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,74,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,74,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,75,1558.6106,,GOM,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,75,1558.6106,,GOM,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,75,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,75,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,76,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,76,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,77,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,77,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,78,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,78,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,79,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,79,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,80,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,80,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,81,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,81,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,82,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,82,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,83,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,83,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,84,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,84,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,85,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,85,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,86,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,86,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,87,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,87,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,88,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,88,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,89,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,89,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,90,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,90,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,91,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,91,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,92,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,92,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,93,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,93,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,94,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,94,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,95,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,95,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,96,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,96,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,97,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,97,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,98,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,98,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,99,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,99,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,100,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,100,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,101,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,101,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,102,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,102,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,103,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,103,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,104,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,104,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,105,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,105,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,106,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,106,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,107,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,107,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,108,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,108,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,109,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,109,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,110,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,110,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,111,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,111,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,112,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,112,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,113,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,113,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,114,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,114,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,115,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,115,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,116,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,116,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,117,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,117,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,118,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,118,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,119,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,119,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,120,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,120,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,121,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,121,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,122,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,122,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,123,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,123,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,124,19.73290852,,SNEMA,FALL,NONE
WINTER FLOUNDER,106,172905,NUMBER,124,19.73290852,,SNEMA,SPRING,NONE
WINTER FLOUNDER,106,172905,NUMBER,125,19.73290852,,SNEMA,FALL,NONE
