COMMON_NAME,SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,SURVEY,PURPOSE_CODE,SEASON,YEAR,AGE,NO_AT_AGE,WT_AT_AGE,ALK_COMPLETE,STRATA_SAMPLING_COMPLETE
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2015,9,0.9059,3.4217,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2015,7,0.1984,0.5034,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2015,6,1.6639,5.0218,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2015,5,13.7989,32.4418,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2015,4,3.2929,4.6698,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2015,3,11.007,12.9453,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2015,2,51.9459,26.9018,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2015,1,2.1768,0.3258,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2016,12,0.0283,0.1431,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2016,10,0.1279,0.4995,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2016,8,0.0267,0.069,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2016,7,0.1071,0.3077,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2016,6,3.5942,8.7879,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2016,5,1.4994,3.1092,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2016,4,4.1115,6.1805,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2016,3,40.1456,34.6682,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2016,2,1.8968,1.0396,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2016,1,2.3418,0.2379,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2017,8,0.0854,0.2601,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2017,7,0.8943,1.9775,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2017,6,0.4731,0.9312,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2017,5,2.9286,4.0853,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2017,4,34.616,37.4569,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2017,3,2.0329,1.4691,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2017,2,1.6447,0.7165,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2017,1,3.0218,0.4058,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2018,8,0.6373,1.3823,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2018,7,0.4093,0.911,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2018,6,1.587,2.8651,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2018,5,29.686,37.6804,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2018,4,3.3263,3.0221,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2018,3,2.4926,1.8574,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2018,2,3.6096,1.7831,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2018,1,0.9521,0.1182,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2019,9,0.2356,0.5362,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2019,8,0.131,0.2693,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2019,7,0.5383,0.998,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2019,6,15.3089,21.9466,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2019,5,0.7229,0.9232,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2019,4,1.0113,0.9749,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2019,3,1.4948,1.2321,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2019,2,0.1021,0.0376,Y,Y
Haddock,164744,GOM,NONE,NMFS spring BTS,10,SPRING,2019,1,0.169,0.0275,Y,Y
